id,nombre,category_real
14807,"DELUXE ROOM, RIVER VIEW (EXTRA BED 2 ADULTS + 1 CHILD)",DELUXE ROOM
13690,"DELUXE ROOM, SEA VIEW , 1 DOUBLE BED + ",DELUXE ROOM
13691,"DELUXE ROOM, SEA VIEW , 2 TWIN BEDS + ",DELUXE ROOM
1120,"DELUXE ROOM, TERRACE, SEA VIEW",DELUXE ROOM
6372,"DELUXE ROOM,1 DOUBLE BED,NONSMOKING",DELUXE ROOM
6328,"DELUXE ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%",DELUXE ROOM
6471,"DELUXE ROOM,1 KING BED,NONSMOKING",DELUXE ROOM
6776,"DELUXE ROOM,1 KING BED,NONSMOKING + BOOK EARLY AND SAVE",DELUXE ROOM
6777,"DELUXE ROOM,1 KING BED,NONSMOKING + PRIVATE SALE: SAVE 10%",DELUXE ROOM
6468,"DELUXE ROOM,1 KING BED,NONSMOKING + SAVE10%",DELUXE ROOM
6470,"DELUXE ROOM,1 QUEEN BED,NONSMOKING",DELUXE ROOM
9019,"DELUXE ROOM,1 QUEEN BED,NONSMOKING + BOOK EARLY AND SAVE",DELUXE ROOM
6415,"DELUXE ROOM,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE",DELUXE ROOM
8835,"DELUXE ROOM,1 QUEEN BED,NONSMOKING + SAVE 20%",DELUXE ROOM
6469,"DELUXE ROOM,1 QUEEN BED,NONSMOKING + SAVE10%",DELUXE ROOM
9026,"DELUXE ROOM,1 QUEEN BED,NONSMOKING + SAVE10% (ON SELECT NIGHTS)",DELUXE ROOM
9232,"DELUXE ROOM,1 QUEEN BED,NONSMOKING + SAVE11%",DELUXE ROOM
6605,"DELUXE ROOM,2 TWIN BEDS,NONSMOKING",DELUXE ROOM
6416,"DELUXE ROOM,2 TWIN BEDS,NONSMOKING + BOOK NOW AND SAVE",DELUXE ROOM
9360,"DELUXE ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%",DELUXE ROOM
571,DELUXE ROOMS,DELUXE ROOM
583,DELUXE ROOMS   TARIFA EMPAQUETADA,DELUXE ROOM
12595,DELUXE ROOMS WITH GARDEN VIEW,DELUXE ROOM
13350,DELUXE ROOMS WITH GARDEN VIEW    NO REEMBOLSABLE,DELUXE ROOM
2962,DELUXE SEA SIDE VIEW,DELUXE ROOM
11247,DELUXE SGL,DELUXE ROOM
11255,DELUXE SINGLE,DELUXE ROOM
11723,DELUXE SINGLE BB,DELUXE ROOM
11707,DELUXE SINGLE BB NRF,DELUXE ROOM
11749,DELUXE SINGLE HB,DELUXE ROOM
12624,DELUXE SINGLE OCCUPANCY,DELUXE ROOM
11714,DELUXE SINGLE RO,DELUXE ROOM
11700,DELUXE SINGLE RO NRF,DELUXE ROOM
11711,DELUXE SINGLE ROOM,DELUXE ROOM
14611,DELUXE SINGLE ROOM    NO REEMBOLSABLE,DELUXE ROOM
14435,DELUXE SINGLE ROOM   NR15BB10   NON REFUNDABLE 15D BB 10%,DELUXE ROOM
11789,DELUXE SINGLE ROOM  BALCONY(1 KING BED),DELUXE ROOM
11772,DELUXE SINGLE ROOM  BALCONY(1 KING BED) NON REFUNDABLE,DELUXE ROOM
11788,DELUXE SINGLE ROOM  BALCONY(2 TWIN BEDS),DELUXE ROOM
11773,DELUXE SINGLE ROOM  BALCONY(2 TWIN BEDS) NON REFUNDABLE,DELUXE ROOM
11692,DELUXE SINGLE ROOM  NR15BB10  NON REFUNDABLE 15D BB 10%,DELUXE ROOM
11782,DELUXE SINGLE ROOM BALCONY,DELUXE ROOM
11763,DELUXE SINGLE ROOM BALCONY NONREFUNDABLE,DELUXE ROOM
15307,DELUXE SINGLE ROOM BB,DELUXE ROOM
15290,DELUXE SINGLE ROOM RO,DELUXE ROOM
17000,DELUXE STANDARD ROOM,DELUXE ROOM
12087,DELUXE STUDIO,DELUXE ROOM
13614,DELUXE STUDIO   NON REFUNDABLE,DELUXE ROOM
13628,DELUXE STUDIO  BATHTUB,DELUXE ROOM
14575,DELUXE STUDIO *,DELUXE ROOM
13623,DELUXE STUDIO BATHTUB,DELUXE ROOM
13445,"DELUXE STUDIO DOUBLE (FOR 1 ADULTS, 0 CHILDREN AND 0 INFANTS)",DELUXE ROOM
12083,DELUXE STUDIO RO NRF,DELUXE ROOM
13598,DELUXE STUDIO SUITE  JETTED TUB,SUITE
13593,DELUXE STUDIO SUITE JETTED TUB,SUITE
2993,"DELUXE STUDIO SUITE, 1 DOUBLE BED",SUITE
6640,"DELUXE STUDIO,1 DOUBLE BED,NONSMOKING",DELUXE ROOM
770,DELUXE SUITE,SUITE
13404,DELUXE SUITE   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,SUITE
13401,DELUXE SUITE   SINGLE OCCUPANCY   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,SUITE
11642,DELUXE SUITE  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE,SUITE
11384,DELUXE SUITE  PALACIO,SUITE
11625,DELUXE SUITE  SINGLE OCCUPANCY  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE,SUITE
9402,"DELUXE SUITE (PARISIENNE),1 QUEEN BED,NONSMOKING + SAVE10%",SUITE
14152,DELUXE SUITE (RIVER VIEW),SUITE
13699,DELUXE SUITE RIVER VIEW NON REFUNDABLE,SUITE
12748,DELUXE SUITE SINGLE USE,SUITE
11381,DELUXE SUITE WITH POOL VIEW  FLEXIBLE OFFER,SUITE
11373,DELUXE SUITE WITH POOL VIEW  TRUST US  SAVE (NRF),SUITE
11527,DELUXE SUITE WITH SEA VIEW  BREAKFAST INCLUDED IN THE PRICE,SUITE
11598,DELUXE SUITE WITH SEA VIEW  HALF BOARD INCLUDED,SUITE
11498,DELUXE SUITE WITH SEA VIEW  SINGLE OCCUPANCY  BREAKFAST INCLUDED IN THE PRICE,SUITE
11581,DELUXE SUITE WITH SEA VIEW  SINGLE OCCUPANCY  HALF BOARD INCLUDED,SUITE
14514,DELUXE SUITE WITH SQUARE VIEW,SUITE
13534,"DELUXE SUITE WITH SQUARE VIEW , 1 KING BED + ",SUITE
16145,DELUXE SUITE WITH SQUARE VIEW 1 CAMA KING SIZE + PREÇO PARA MEMBROS: 10%,SUITE
16192,DELUXE SUITE WITH SQUARE VIEW 1 CAMA KING SIZE <U>PACKAGE RATE</U> + PREÇO EXCLUSIVO PARA MEMBROS,SUITE
16135,DELUXE SUITE WITH SQUARE VIEW 1 CAMA KING SIZE <U>PACKAGE RATE</U> + PROMOÇÃO PRIVADA,SUITE
13555,"DELUXE SUITE, CITY VIEW , 1 QUEEN BED + ",SUITE
6452,"DELUXE SUITE,1 KING BED,NONSMOKING + SAVE10%",SUITE
9415,"DELUXE SUITE,1 KING BED,NONSMOKING + SAVE11%",SUITE
6453,"DELUXE SUITE,2 TWIN BEDS,NONSMOKING + SAVE10%",SUITE
9414,"DELUXE SUITE,2 TWIN BEDS,NONSMOKING + SAVE11%",SUITE
5447,DELUXE TERRACE,DELUXE ROOM
504,DELUXE TERRACE QUEEN,DELUXE ROOM
166,DELUXE TERRACE ROOM,DELUXE ROOM
497,DELUXE TRANQUILITY,DELUXE ROOM
517,DELUXE TRANQUILITY    NO REEMBOLSABLE,DELUXE ROOM
801,DELUXE TRIPLE,DELUXE ROOM
14971,DELUXE TRIPLE ROOM   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE,DELUXE ROOM
11811,DELUXE TRIPLE ROOM (KING SIZE BED),DELUXE ROOM
805,DELUXE TRIPLE ROOM WITH BALCONY   KING OR TWIN BEDS,DELUXE ROOM
11730,DELUXE TRIPLE ROOM WITH KING SIZE BED,DELUXE ROOM
11748,DELUXE TRIPLE ROOM WITH KING SIZE BED  BREAKFAST INCLUDED IN THE PRICE,DELUXE ROOM
8847,"DELUXE TRIPLE ROOM,1 KING BED AND 1 TWIN SOFA BED,NONSMOKING + SAVE10%,10% OFF BEVERAGES",DELUXE ROOM
6342,"DELUXE TRIPLE ROOM,2 TWIN BEDS AND 1 LARGE TWIN SOFA BED,NONSMOKING + SAVE10%",DELUXE ROOM
16928,DELUXE TWIN,DELUXE ROOM
12867,DELUXE TWIN ROOM,DELUXE ROOM
14620,DELUXE TWIN ROOM    NO REEMBOLSABLE,DELUXE ROOM
13704,DELUXE TWIN ROOM   NON REFUNDABLE   HALF BOARD INCLUDED,DELUXE ROOM
13379,"DELUXE TWIN ROOM , 2 TWIN BEDS + ",DELUXE ROOM
680,DELUXE TWIN ROOM CITY VIEW  ESTANDAR,DELUXE ROOM
15319,DELUXE TWIN ROOM RO,DELUXE ROOM
11965,"DELUXE TWIN ROOM, 2 TWIN BED",DELUXE ROOM
6721,"DELUXE TWIN ROOM,2 TWIN BEDS,NONSMOKING",DELUXE ROOM
13450,DELUXE VINTAGE,DELUXE ROOM
13449,DELUXE VINTAGE + EXT BBFLEXPACK,DELUXE ROOM
13448,DELUXE VINTAGE + EXT ROFLEXPACK,DELUXE ROOM
14288,DELUXE VISTA MAR LATERAL,DELUXE ROOM
5440,DELUXE WITH ACCESS TO THE SPA + EXCLUSIVE DISCOUNT,DELUXE ROOM
11295,DELUXE WITH EXTRA BED,DELUXE ROOM
14307,DELUXE WITH GARDEN VIEW,DELUXE ROOM
1626,DELUXE WITH HYDROMASSAGE BATHTUB 2 ADULTS,DELUXE ROOM
14308,DELUXE WITH POOL VIEW,DELUXE ROOM
12073,"DELUXE, CITY VIEW",DELUXE ROOM
11958,"DELUXE, DOUBLE BED",DELUXE ROOM
12056,"DELUXE, DOUBLE BED, AVENUE VIEW",DELUXE ROOM
12066,"DELUXE, DOUBLE BED, CITY VIEW",DELUXE ROOM
12072,"DELUXE, DOUBLE BED, WITH VIEW",DELUXE ROOM
11946,"DELUXE, SINGLE",DELUXE ROOM
12080,"DELUXE, SINGLE, CITY VIEW",DELUXE ROOM
11957,"DELUXE, TWIN BEDS",DELUXE ROOM
12052,"DELUXE, TWIN BEDS, AVENUE VIEW",DELUXE ROOM
12060,"DELUXE, TWIN BEDS, CITY VIEW",DELUXE ROOM
12070,"DELUXE, TWIN BEDS, WITH VIEW",DELUXE ROOM
12935,DESIGN,STANDARD ROOM
5386,DESIGN CLASSIC COMFORT,CLASSIC ROOM
5397,DESIGN SUPERIOR COMFORT,SUPERIOR ROOM
5405,DESIGN SUPERIOR TWIN,SUPERIOR ROOM
5531,DETENTE DUO MAX,STANDARD ROOM
12734,DIPLOMATIC,STANDARD ROOM
11834,DIPLOMATIC SUITE,SUITE
11830,DIPLOMATIC SUITE  NR15BB10  NON REFUNDABLE 15D BB 10%,SUITE
555,DOBLE,DOUBLE ROOM
5196,DOBLE    DOBLE BUSINESS CAMA QUEEN SIZE,DOUBLE ROOM
5103,DOBLE    DOBLE SUPERIOR DOS CAMAS DOBLES,SUPERIOR ROOM
5093,DOBLE    DOBLE VISTAS AL JARDÍN CAPACIDAD 2,DOUBLE ROOM
5060,DOBLE   1 BAJADA DOBLE UNA CAMA,DOUBLE ROOM
2743,DOBLE   BALCON DOBLE CON BALCÓN,DOUBLE ROOM
5206,DOBLE   BUSINESS DOBLE BUSINESS,DOUBLE ROOM
5205,DOBLE   CONFORT DOBLE COMFORT,DOUBLE ROOM
2742,DOBLE   DOBLE ESTANDAR,DOUBLE ROOM
4839,DOBLE   ESCAPADA BAR,DOUBLE ROOM
6104,DOBLE   ESTANDAR,DOUBLE ROOM
4840,DOBLE   ESTANDARD BAR,STANDARD ROOM
984,DOBLE   ESTANDARD DOBLE STANDARD,STANDARD ROOM
5058,DOBLE   ESTANDARD NO REEMBOLSABLE,STANDARD ROOM
2738,DOBLE   ESTANDARD NONREFUNDABLE,STANDARD ROOM
5064,DOBLE   ESTANDARD OPACA,STANDARD ROOM
5059,DOBLE   ESTANDARD OPACA NRF,STANDARD ROOM
5063,DOBLE   ESTANDARD PÚBLICA,STANDARD ROOM
5207,DOBLE   PREMIUM DOBLE PREMIUM,PREMIUM ROOM
5208,DOBLE   PREMIUM VISTA MAR DOBLE PREMIUM VISTAS AL MAR,PREMIUM ROOM
5068,DOBLE   SUPERIOR DOBLE SUPERIOR CAMA QUEEN SIZE,SUPERIOR ROOM
5197,DOBLE   SUPERIOR VISTA MAR DOBLE SUPERIOR VISTAS AL MAR,SUPERIOR ROOM
14356,DOBLE (1+0),DOUBLE ROOM
175,DOBLE (2PAX),DOUBLE ROOM
174,DOBLE (2PAX)   TARIFA EMPAQUETADA,DOUBLE ROOM
460,DOBLE (MATRIMONIAL),DOUBLE ROOM
459,DOBLE (MATRIMONIAL) TARIFA NO REEMBOLSABLE.,DOUBLE ROOM
14923,DOBLE 1 ADULTO CLASICA,DOUBLE ROOM
14739,DOBLE 1 ADULTO CONBALCON,DOUBLE ROOM
14729,DOBLE 1 ADULTO ESTANDAR,DOUBLE ROOM
4555,DOBLE 1 CAMA QUEEN (2PAX),DOUBLE ROOM
3404,DOBLE 1 O 2 CAMAS CAMA KING SIZE    NO REEMBOLSABLE,DOUBLE ROOM
3401,DOBLE 1 O 2 CAMAS CAMA KING SIZE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14797,DOBLE 1 O 2 CAMAS CLASSIC,DOUBLE ROOM
14428,DOBLE 1 O 2 CAMAS CLASSIC   TARIFA EMPAQUETADA,DOUBLE ROOM
14988,DOBLE 1 O 2 CAMAS CLASSIC CAMA QUEEN SIZE,DOUBLE ROOM
14427,DOBLE 1 O 2 CAMAS CLASSIC CAMA QUEEN SIZE   TARIFA EMPAQUETADA,DOUBLE ROOM
14715,DOBLE 1 O 2 CAMAS COMFORT,DOUBLE ROOM
14424,DOBLE 1 O 2 CAMAS COMFORT   TARIFA EMPAQUETADA,DOUBLE ROOM
14420,DOBLE 1 O 2 CAMAS COMFORT   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14872,DOBLE 1 O 2 CAMAS CON BALCÓN,DOUBLE ROOM
14683,DOBLE 1 O 2 CAMAS CON CAMA DOBLE,DOUBLE ROOM
14996,DOBLE 1 O 2 CAMAS CON JACUZZI,DOUBLE ROOM
13924,DOBLE 1 O 2 CAMAS CON VISTAS,DOUBLE ROOM
14880,DOBLE 1 O 2 CAMAS DELUXE,DELUXE ROOM
659,DOBLE 1 O 2 CAMAS DELUXE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DELUXE ROOM
14913,DOBLE 1 O 2 CAMAS DELUXE CAMA QUEEN SIZE,DELUXE ROOM
14261,DOBLE 1 O 2 CAMAS DELUXE DOS CAMAS   TARIFA EMPAQUETADA,DELUXE ROOM
14264,DOBLE 1 O 2 CAMAS DELUXE KING BED,DELUXE ROOM
14262,DOBLE 1 O 2 CAMAS DELUXE KING BED   TARIFA EMPAQUETADA,DELUXE ROOM
14927,DOBLE 1 O 2 CAMAS DELUXE SUPERIOR,SUPERIOR ROOM
13863,DOBLE 1 O 2 CAMAS DELUXE VISTAS AL JARDÍN,DELUXE ROOM
14802,DOBLE 1 O 2 CAMAS DELUXE VISTAS AL MAR,DELUXE ROOM
143,DOBLE 1 O 2 CAMAS DOS CAMAS,DOUBLE ROOM
142,DOBLE 1 O 2 CAMAS DOS CAMAS   TARIFA EMPAQUETADA,DOUBLE ROOM
15000,DOBLE 1 O 2 CAMAS EXECUTIVE,DOUBLE ROOM
14722,DOBLE 1 O 2 CAMAS EXECUTIVE VISTAS A LA CIUDAD,DOUBLE ROOM
144,DOBLE 1 O 2 CAMAS RUN OF HOUSE,DOUBLE ROOM
141,DOBLE 1 O 2 CAMAS RUN OF HOUSE   TARIFA EMPAQUETADA,DOUBLE ROOM
3252,DOBLE 1 O 2 CAMAS STANDARD,DOUBLE ROOM
146,DOBLE 1 O 2 CAMAS STANDARD    NO REEMBOLSABLE,DOUBLE ROOM
3350,DOBLE 1 O 2 CAMAS STANDARD   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14035,DOBLE 1 O 2 CAMAS SUPERIOR,SUPERIOR ROOM
14399,DOBLE 1 O 2 CAMAS SUPERIOR    NO REEMBOLSABLE,SUPERIOR ROOM
3326,DOBLE 1 O 2 CAMAS SUPERIOR   TARIFA EMPAQUETADA    NO REEMBOLSABLE,SUPERIOR ROOM
15042,DOBLE 1 O 2 CAMAS SUPERIOR CAMA KING SIZE,SUPERIOR ROOM
4733,DOBLE 1 O 2 CAMAS SUPERIOR CAMA KING SIZE    NO REEMBOLSABLE,SUPERIOR ROOM
4731,DOBLE 1 O 2 CAMAS SUPERIOR CAMA KING SIZE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,SUPERIOR ROOM
14026,DOBLE 1 O 2 CAMAS SUPERIOR CON VISTAS,SUPERIOR ROOM
14994,DOBLE 1 O 2 CAMAS VISTAS A LA CIUDAD,DOUBLE ROOM
15008,DOBLE 1 O 2 CAMAS VISTAS A LA PISCINA,DOUBLE ROOM
124,DOBLE 1 O DOS CAMAS STANDARD,DOUBLE ROOM
145,DOBLE 1 O DOS CAMAS STANDARD   TARIFA EMPAQUETADA,DOUBLE ROOM
5110,DOBLE 2 CAMAS SUPERIOR CON VISTAS   ESTANDARD OPACA,SUPERIOR ROOM
5107,DOBLE 2 CAMAS SUPERIOR CON VISTAS   ESTANDARD PÚBLICA,SUPERIOR ROOM
3237,DOBLE 2 PAX,DOUBLE ROOM
14843,DOBLE BASIC,DOUBLE ROOM
5200,DOBLE BUSINESS   DOBLE BUSINESS (2+0),DOUBLE ROOM
5201,DOBLE BUSINESS   DOBLE BUSINESS (2+1),DOUBLE ROOM
5210,DOBLE BUSINESS   DOBLE BUSINESS (3+0),DOUBLE ROOM
14767,DOBLE CAMA KING SIZE,DOUBLE ROOM
5042,DOBLE CAMA KING SIZE   TARIFA EMPAQUETADA,DOUBLE ROOM
3349,DOBLE CAMA KING SIZE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
655,DOBLE CAMA QUEEN SIZE,DOUBLE ROOM
14623,DOBLE CAMA QUEEN SIZE    NO REEMBOLSABLE,DOUBLE ROOM
656,DOBLE CAMA QUEEN SIZE   TARIFA EMPAQUETADA,DOUBLE ROOM
906,DOBLE CAMA QUEEN SIZE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14406,DOBLE CAPACIDAD 1,DOUBLE ROOM
916,DOBLE CLASSIC,DOUBLE ROOM
14434,DOBLE CLASSIC   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14929,DOBLE CLASSIC CAMA KING SIZE,DOUBLE ROOM
14433,DOBLE CLASSIC CAMA KING SIZE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14936,DOBLE CLASSIC VISTAS AL JARDÍN,DOUBLE ROOM
14389,DOBLE COMFORT,DOUBLE ROOM
10829,DOBLE COMFORT   TARIFA EMPAQUETADA,DOUBLE ROOM
14419,DOBLE COMFORT   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
927,DOBLE CON BALCON,DOUBLE ROOM
14450,DOBLE CON CAMA DOBLE,DOUBLE ROOM
363,DOBLE CON CAMA SUPLETORIA,SUPERIOR ROOM
13319,DOBLE CON COCINA AMERICANA,DOUBLE ROOM
13294,DOBLE CON COCINA AMERICANA   TARIFA EMPAQUETADA,DOUBLE ROOM
15050,DOBLE CON JACUZZI,DOUBLE ROOM
1853,DOBLE CON PARKING (2PAX),DOUBLE ROOM
3386,DOBLE CON SUPLETORIA,SUPERIOR ROOM
6242,DOBLE CON SUPLETORIA Y TERRAZA (2+1),SUPERIOR ROOM
6243,DOBLE CON SUPLETORIA Y TERRAZA (3+0),SUPERIOR ROOM
3101,DOBLE CON TERRAZA,DOUBLE ROOM
132,DOBLE CON VISTAS,DOUBLE ROOM
350,DOBLE CON VISTAS   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
5095,DOBLE CONFORT   DOBLE COMFORT (2+0),DOUBLE ROOM
59,DOBLE DELUXE,DELUXE ROOM
14538,DOBLE DELUXE    NO REEMBOLSABLE,DELUXE ROOM
54,DOBLE DELUXE   TARIFA EMPAQUETADA,DELUXE ROOM
57,DOBLE DELUXE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DELUXE ROOM
14628,DOBLE DELUXE CAMA QUEEN SIZE   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DELUXE ROOM
923,DOBLE DELUXE CON BALCÓN    NO REEMBOLSABLE,DELUXE ROOM
14778,DOBLE DELUXE CON TERRAZA,DELUXE ROOM
14861,DOBLE DELUXE CON TERRAZA (1) NO REEMBOLSABLE,DELUXE ROOM
14299,DOBLE DELUXE CON VISTAS,DELUXE ROOM
14297,DOBLE DELUXE CON VISTAS   TARIFA EMPAQUETADA,DELUXE ROOM
13830,DOBLE DELUXE KING BED,DELUXE ROOM
13336,DOBLE DELUXE KING BED   TARIFA EMPAQUETADA,DELUXE ROOM
14917,DOBLE DELUXE PREMIUM,PREMIUM ROOM
5038,DOBLE DELUXE TARIFA NO REEMBOLSABLE.,DELUXE ROOM
14879,DOBLE DELUXE V/MAR C/BALCON,DELUXE ROOM
684,DOBLE DELUXE VISTA CIUTAD NO REEMBOLSABLE,DELUXE ROOM
14057,DOBLE DELUXE VISTAS A LA CIUDAD,DELUXE ROOM
14281,DOBLE DELUXE VISTAS A LA CIUDAD    NO REEMBOLSABLE,DELUXE ROOM
14051,DOBLE DELUXE VISTAS A LA CIUDAD   TARIFA EMPAQUETADA,DELUXE ROOM
14267,DOBLE DELUXE VISTAS A LA CIUDAD   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DELUXE ROOM
676,DOBLE DELUXE VISTAS A LA CIUDAD TARIFA NO REEMBOLSABLE.,DELUXE ROOM
14940,DOBLE DELUXE VISTAS AL JARDÍN,DELUXE ROOM
13884,DOBLE DELUXE VISTAS AL MAR,DELUXE ROOM
13835,DOBLE DELUXE VISTAS AL MAR   TARIFA EMPAQUETADA,DELUXE ROOM
4782,DOBLE DELUXE-  NO REEMBOLSABLE,DELUXE ROOM
10865,DOBLE DOBLE CON BALCON ESTANDARD,STANDARD ROOM
10878,DOBLE DOBLE CON TERRAZA,DOUBLE ROOM
14734,DOBLE DOS CAMAS,DOUBLE ROOM
3226,DOBLE DOS CAMAS    NO REEMBOLSABLE,DOUBLE ROOM
3272,DOBLE DOS CAMAS   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
10870,DOBLE DOUBLE PREMIUM,DOUBLE ROOM
10864,DOBLE DOUBLE SUPREME ROOM BALCONY OR TERRACE,DOUBLE ROOM
913,DOBLE ECONOMY,DOUBLE ROOM
914,DOBLE ECONOMY   TARIFA EMPAQUETADA,DOUBLE ROOM
14454,DOBLE ECONOMY   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
14743,DOBLE EJECUTIVA,DOUBLE ROOM
2736,DOBLE ESTANDAR,DOUBLE ROOM
16915,DOBLE ESTANDAR CAMA KING,DOUBLE ROOM
3433,DOBLE ESTANDAR VISTA CALLE (2+0),DOUBLE ROOM
3434,DOBLE ESTANDAR VISTA JARDIN (2+0),DOUBLE ROOM
7329,DOBLE ESTANDAR VISTA JARDIN (3+0),DOUBLE ROOM
11941,DOBLE EXECUTIVE,DOUBLE ROOM
660,DOBLE EXECUTIVE    NO REEMBOLSABLE,DOUBLE ROOM
10871,DOBLE FAMILIAR FAMILY ROOM  TWIN/DOUBLE,FAMILY ROOM
10872,DOBLE FAMILIAR HABITACIÓN FAMILIAR  1 CAMA DOBLE Y 2 LITERAS INDIVIDUALES,FAMILY ROOM
14691,DOBLE GRAND,DOUBLE ROOM
13854,DOBLE GRAND DELUXE,DELUXE ROOM
13343,DOBLE GRAND DELUXE   TARIFA EMPAQUETADA,DELUXE ROOM
14540,DOBLE HA,DOUBLE ROOM
14526,DOBLE HA  NO REEMBOLSABLE,DOUBLE ROOM
14541,DOBLE HA TARIFA EMPAQUETADAS,DOUBLE ROOM
10877,DOBLE HABITACIÃ³N ESTÃ¡NDAR CON 1 CAMA DOBLE O 2 INDIVIDUALES,DOUBLE ROOM
10858,DOBLE HABITACIÓN,DOUBLE ROOM
10879,DOBLE HABITACION 2 PERS + PARKING,DOUBLE ROOM
10866,DOBLE HABITACIÓN CLÁSICA,DOUBLE ROOM
10874,DOBLE HABITACIÓN ESTÁNDAR CON 1 CAMA DOBLE O 2 INDIVIDUALES 1 CAMA DOBLE  PACKAGE RATE,DOUBLE ROOM
10875,DOBLE HABITACIÓN ESTÁNDAR CON 1 CAMA DOBLE O 2 INDIVIDUALES 2 CAMAS INDIVIDUALES  PACKAGE RATE,DOUBLE ROOM
10862,DOBLE HABITACIÓN ESTÁNDAR ESTANDARD,STANDARD ROOM
10860,DOBLE HABITACION SUPREME ESTANDARD,STANDARD ROOM
10861,DOBLE HABITACIÓN- NONREFUNDABLE,DOUBLE ROOM
14549,DOBLE HD,DOUBLE ROOM
14535,DOBLE HD  NO REEMBOLSABLE,DOUBLE ROOM
14548,DOBLE HD TARIFA EMPAQUETADAS,DOUBLE ROOM
14554,DOBLE INTERIOR,DOUBLE ROOM
14542,DOBLE INTERIOR    NO REEMBOLSABLE,DOUBLE ROOM
14547,DOBLE INTERIOR   TARIFA EMPAQUETADA,DOUBLE ROOM
875,DOBLE LUXURY,DOUBLE ROOM
887,DOBLE MATRIMONIAL PEQUEÑA,DOUBLE ROOM
14680,DOBLE NO FUMADORES,DOUBLE ROOM
14175,DOBLE NO FUMADORES   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
117,DOBLE NO REEMBOLSABLE,DOUBLE ROOM
5188,DOBLE O TWIN   BUSINESS DOBLE 1 O 2 CAMAS BUSINESS,DOUBLE ROOM
5087,DOBLE O TWIN   CONFORT DOBLE 1 O 2 CAMAS COMFORT,DOUBLE ROOM
5077,DOBLE O TWIN   SUPERIOR DOBLE 1 O 2 CAMAS SUPERIOR,SUPERIOR ROOM
5084,DOBLE O TWIN   VISTA JARDIN DOBLE 1 O 2 CAMAS VISTAS AL JARDÍN,DOUBLE ROOM
5101,DOBLE O TWIN   VISTA MAR DOBLE 1 O 2 CAMAS VISTAS AL MAR,DOUBLE ROOM
899,DOBLE O TWIN BASICA,DOUBLE ROOM
890,DOBLE O TWIN BASICA TARIFA NO REEMBOLSABLE.,DOUBLE ROOM
845,DOBLE O TWIN CLASSIC,DOUBLE ROOM
900,DOBLE O TWIN CLASSIC TARIFA NO REEMBOLSABLE.,DOUBLE ROOM
912,DOBLE O TWIN DELUXE TARIFA NO REEMBOLSABLE.,DELUXE ROOM
901,DOBLE O TWIN SUPERIOR,SUPERIOR ROOM
3072,DOBLE PLUS,DOUBLE ROOM
1386,DOBLE PLUS- NO REEMBOLSABLE,DOUBLE ROOM
14512,DOBLE PREMIER,DOUBLE ROOM
14479,DOBLE PREMIER    NO REEMBOLSABLE,DOUBLE ROOM
14483,DOBLE PREMIER   TARIFA EMPAQUETADA,DOUBLE ROOM
14472,DOBLE PREMIER   TARIFA EMPAQUETADA    NO REEMBOLSABLE,DOUBLE ROOM
3256,DOBLE PREMIUM,PREMIUM ROOM
5105,DOBLE PREMIUM   DOBLE SUPREME (2+0),PREMIUM ROOM
5104,DOBLE PREMIUM   DOBLE SUPREME (2+1),PREMIUM ROOM
5111,DOBLE PREMIUM   DOBLE SUPREME (3+0),PREMIUM ROOM
10832,DOBLE PREMIUM   TARIFA EMPAQUETADA,PREMIUM ROOM
14772,DOBLE PREMIUM CAMA KING SIZE,PREMIUM ROOM
5109,DOBLE PREMIUM VISTA MAR   DOBLE SUPREME VISTA MAR (2+0),PREMIUM ROOM
